Mod:Item:MetaData, Localized Name
Mekanism:GlowPlasticBlock:10, §a亮绿色 塑料荧光方块
Mekanism:GlowPlasticBlock:11, §e黄色 塑料荧光方块
Mekanism:GlowPlasticBlock:12, §9淡蓝色 塑料荧光方块
Mekanism:GlowPlasticBlock:13, §d品红色 塑料荧光方块
Mekanism:GlowPlasticBlock:14, §6橙色 塑料荧光方块
Mekanism:GlowPlasticBlock:15, §f白色 塑料荧光方块
Mekanism:ReinforcedPlasticBlock:0, §8黑色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:1, §c红色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:2, §2绿色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:3, §6棕色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:4, §1蓝色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:5, §5紫色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:6, §3青色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:7, §7淡灰色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:8, §8灰色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:9, §d粉色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:10, §a亮绿色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:11, §e黄色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:12, §9淡蓝色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:13, §d品红色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:14, §6橙色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:15, §f白色 强化塑料方块
Mekanism:RoadPlasticBlock:0, §8黑色 塑料路
Mekanism:RoadPlasticBlock:1, §c红色 塑料路
Mekanism:RoadPlasticBlock:2, §2绿色 塑料路
Mekanism:RoadPlasticBlock:3, §6棕色 塑料路
Mekanism:RoadPlasticBlock:4, §1蓝色 塑料路
Mekanism:RoadPlasticBlock:5, §5紫色 塑料路
Mekanism:RoadPlasticBlock:6, §3青色 塑料路
Mekanism:RoadPlasticBlock:7, §7淡灰色 塑料路
Mekanism:RoadPlasticBlock:8, §8灰色 塑料路
Mekanism:RoadPlasticBlock:9, §d粉色 塑料路
Mekanism:RoadPlasticBlock:10, §a亮绿色 塑料路
Mekanism:RoadPlasticBlock:11, §e黄色 塑料路
Mekanism:RoadPlasticBlock:12, §9淡蓝色 塑料路
Mekanism:RoadPlasticBlock:13, §d品红色 塑料路
Mekanism:RoadPlasticBlock:14, §6橙色 塑料路
Mekanism:RoadPlasticBlock:15, §f白色 塑料路
Mekanism:PlasticFence:0, §8黑色 塑料栅栏
Mekanism:PlasticFence:1, §c红色 塑料栅栏
Mekanism:PlasticFence:2, §2绿色 塑料栅栏
Mekanism:PlasticFence:3, §6棕色 塑料栅栏
Mekanism:PlasticFence:4, §1蓝色 塑料栅栏
Mekanism:PlasticFence:5, §5紫色 塑料栅栏
Mekanism:PlasticFence:6, §3青色 塑料栅栏
Mekanism:PlasticFence:7, §7淡灰色 塑料栅栏
Mekanism:PlasticFence:8, §8灰色 塑料栅栏
Mekanism:PlasticFence:9, §d粉色 塑料栅栏
Mekanism:PlasticFence:10, §a亮绿色 塑料栅栏
Mekanism:PlasticFence:11, §e黄色 塑料栅栏
Mekanism:PlasticFence:12, §9淡蓝色 塑料栅栏
Mekanism:PlasticFence:13, §d品红色 塑料栅栏
Mekanism:PlasticFence:14, §6橙色 塑料栅栏
Mekanism:PlasticFence:15, §f白色 塑料栅栏
Mekanism:SaltBlock, 盐块
NetherOres:tile.netherores.ore.0:0, 地狱煤矿石
NetherOres:tile.netherores.ore.0:1, 地狱钻石矿石
NetherOres:tile.netherores.ore.0:2, 地狱金矿石
NetherOres:tile.netherores.ore.0:3, 地狱铁矿石
NetherOres:tile.netherores.ore.0:4, 地狱青金石矿石
NetherOres:tile.netherores.ore.0:5, 地狱红石矿石
NetherOres:tile.netherores.ore.0:6, 地狱铜矿石
NetherOres:tile.netherores.ore.0:7, 地狱锡矿石
NetherOres:tile.netherores.ore.0:8, 地狱绿宝石矿石
NetherOres:tile.netherores.ore.0:9, 地狱银矿石
NetherOres:tile.netherores.ore.0:10, 地狱铅矿石
NetherOres:tile.netherores.ore.0:11, 地狱铀矿石
NetherOres:tile.netherores.ore.0:12, 地狱蓝石矿石
NetherOres:tile.netherores.ore.0:13, 地狱红宝石矿石
NetherOres:tile.netherores.ore.0:14, 地狱橄榄石矿石
NetherOres:tile.netherores.ore.0:15, 地狱蓝宝石矿石
NetherOres:tile.netherores.ore.1:0, 地狱铂金矿石
NetherOres:tile.netherores.ore.1:1, 地狱镍矿石
NetherOres:tile.netherores.ore.1:2, 地狱钢矿石
NetherOres:tile.netherores.ore.1:3, 地狱铱矿石
NetherOres:tile.netherores.ore.1:4, 地狱锇矿石
NetherOres:tile.netherores.ore.1:5, 地狱硫矿石
NetherOres:tile.netherores.ore.1:6, 地狱钛矿石
NetherOres:tile.netherores.ore.1:7, Nether Mithril Ore
NetherOres:tile.netherores.ore.1:8, 地狱精金矿石
NetherOres:tile.netherores.ore.1:9, 地狱金红石矿石
NetherOres:tile.netherores.ore.1:10, 地狱钨矿石
NetherOres:tile.netherores.ore.1:11, 地狱琥珀矿石
NetherOres:tile.netherores.ore.1:12, 地狱砷黝铜矿石
NetherOres:tile.netherores.ore.1:13, 地狱盐矿石
NetherOres:tile.netherores.ore.1:14, 地狱硝矿石
NetherOres:tile.netherores.ore.1:15, Nether Magnesium Ore
NetherOres:netherOresBlockHellfish, 地狱蠹虫怪物蛋
OpenBlocks:ladder, 梯子活板门
OpenBlocks:guide, 建筑指导仪
OpenBlocks:builder_guide, Enhanced Building Guide
OpenBlocks:elevator:0, 电梯
OpenBlocks:elevator:1, 电梯
OpenBlocks:elevator:2, 电梯
OpenBlocks:elevator:3, 电梯
OpenBlocks:elevator:4, 电梯
OpenBlocks:elevator:5, 电梯
OpenBlocks:elevator:6, 电梯
OpenBlocks:elevator:7, 电梯
OpenBlocks:elevator:8, 电梯
OpenBlocks:elevator:9, 电梯
OpenBlocks:elevator:10, 电梯
OpenBlocks:elevator:11, 电梯
OpenBlocks:elevator:12, 电梯
OpenBlocks:elevator:13, 电梯
OpenBlocks:elevator:14, 电梯
OpenBlocks:elevator:15, 电梯
OpenBlocks:elevator_rotating:0, Rotating Elevator
OpenBlocks:elevator_rotating:1, Rotating Elevator
OpenBlocks:elevator_rotating:2, Rotating Elevator
OpenBlocks:elevator_rotating:3, Rotating Elevator
OpenBlocks:elevator_rotating:4, Rotating Elevator
OpenBlocks:elevator_rotating:5, Rotating Elevator
OpenBlocks:elevator_rotating:6, Rotating Elevator
OpenBlocks:elevator_rotating:7, Rotating Elevator
OpenBlocks:elevator_rotating:8, Rotating Elevator
OpenBlocks:elevator_rotating:9, Rotating Elevator
OpenBlocks:elevator_rotating:10, Rotating Elevator
OpenBlocks:elevator_rotating:11, Rotating Elevator
OpenBlocks:elevator_rotating:12, Rotating Elevator
OpenBlocks:elevator_rotating:13, Rotating Elevator
OpenBlocks:elevator_rotating:14, Rotating Elevator
OpenBlocks:elevator_rotating:15, Rotating Elevator
OpenBlocks:heal, 治愈方块
OpenBlocks:target, 靶子
OpenBlocks:flag, 旗子
OpenBlocks:tank, 蓄水槽
OpenBlocks:trophy, 纪念雕像
OpenBlocks:beartrap, 捕兽夹
OpenBlocks:sprinkler, 洒水器
OpenBlocks:cannon, 投掷加农炮
OpenBlocks:vacuumhopper, 虚空漏斗
OpenBlocks:sponge, 海绵
OpenBlocks:bigbutton, 大型按钮
OpenBlocks:imaginary:0, 魔法铅笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:imaginary:1, 魔法蜡笔
OpenBlocks:fan, 风扇
OpenBlocks:xpbottler, 经验装瓶器
OpenBlocks:village_highlighter, 村庄高亮仪
OpenBlocks:path, 铺路石
OpenBlocks:autoanvil, 自动铁砧
OpenBlocks:autoenchantmenttable, 自动附魔台
OpenBlocks:xpdrain, 经验地漏
OpenBlocks:blockbreaker, 方块采掘器
OpenBlocks:blockPlacer, 方块放置器
OpenBlocks:itemDropper, 物品投掷器
OpenBlocks:ropeladder, 绳梯
OpenBlocks:donationStation, 捐助站
OpenBlocks:paintmixer, 调色器
OpenBlocks:canvas, 画布
OpenBlocks:paintcan, 颜料罐
OpenBlocks:canvasglass, 透明画布
OpenBlocks:projector, 高度图投影仪
OpenBlocks:drawingtable, 绘图桌
OpenBlocks:sky:0, 天空方块
OpenBlocks:sky:1, 天空方块
OpenBlocks:xpshower, 经验莲蓬头
OpenBlocks:goldenegg, 金蛋
OpenBlocks:scaffolding, 脚手架
RotaryCraft:rotarycraft_block_advancedgear, tile..name
RotaryCraft:rotarycraft_block_dir, tile..name
RotaryCraft:rotarycraft_block_dirmodelinv, tile..name
RotaryCraft:rotarycraft_block_dirmodel, tile..name
RotaryCraft:rotarycraft_block_engine, tile..name
RotaryCraft:rotarycraft_block_gpr, tile..name
RotaryCraft:rotarycraft_block_flywheel, tile..name
RotaryCraft:rotarycraft_block_gearbox, tile..name
RotaryCraft:rotarycraft_block_inv, tile..name
RotaryCraft:rotarycraft_block_basic, tile..name
RotaryCraft:rotarycraft_block_modelinv, tile..name
RotaryCraft:rotarycraft_block_model, tile..name
RotaryCraft:rotarycraft_block_piping, tile..name
RotaryCraft:rotarycraft_block_shaft, tile..name
RotaryCraft:rotarycraft_block_trans, tile..name
RotaryCraft:rotarycraft_block_modelinv2, tile..name
RotaryCraft:rotarycraft_block_solar, tile..name
RotaryCraft:rotarycraft_block_bcengine, tile..name
RotaryCraft:rotarycraft_block_model2, tile..name
RotaryCraft:rotarycraft_block_dirmodel2, tile..name
RotaryCraft:rotarycraft_block_deco:0, 钢块
RotaryCraft:rotarycraft_block_deco:1, 无烟煤
RotaryCraft:rotarycraft_block_deco:2, 蓝丝黛尔石
RotaryCraft:rotarycraft_block_deco:3, 钻机防护块
RotaryCraft:rotarycraft_block_deco:4, 基岩锭块
RotaryCraft:rotarycraft_block_deco:5, 焦煤块
RotaryCraft:rotarycraft_block_canola, tile.block.canola.name
RotaryCraft:rotarycraft_block_light, tile.block.light.name
RotaryCraft:rotarycraft_block_beam, tile.block.beam.name
RotaryCraft:rotarycraft_block_bridge, tile.block.bridge.name
RotaryCraft:rotarycraft_block_miningpipe, tile.block.miningpipe.name
RotaryCraft:rotarycraft_block_blastglass, tile.block.blastglass.name
RotaryCraft:rotarycraft_block_blastpane, tile.block.blastpane.name
RotaryCraft:rotarycraft_block_bedrockslice, tile.block.bedrockslice.name
RotaryCraft:rotarycraft_block_decotank, tile.block.decotank.name
StorageDrawers:fullDrawers1:0, 橡木抽屉
StorageDrawers:fullDrawers1:1, 云杉木抽屉
StorageDrawers:fullDrawers1:2, 白桦木抽屉
StorageDrawers:fullDrawers1:3, 丛林木抽屉
StorageDrawers:fullDrawers1:4, 金合欢木抽屉
StorageDrawers:fullDrawers1:5, 深色橡木抽屉
StorageDrawers:fullDrawers2:0, 橡木抽屉(1x2)
StorageDrawers:fullDrawers2:1, 云杉木抽屉(1x2)
StorageDrawers:fullDrawers2:2, 白桦木抽屉(1x2)
StorageDrawers:fullDrawers2:3, 丛林木抽屉(1x2)
StorageDrawers:fullDrawers2:4, 金合欢木抽屉(1x2)
StorageDrawers:fullDrawers2:5, 深色橡木抽屉(1x2)
StorageDrawers:fullDrawers4:0, 橡木抽屉(2x2)
StorageDrawers:fullDrawers4:1, 云杉木抽屉(2x2)
StorageDrawers:fullDrawers4:2, 白桦木抽屉(2x2)
StorageDrawers:fullDrawers4:3, 丛林木抽屉(2x2)
StorageDrawers:fullDrawers4:4, 金合欢木抽屉(2x2)
StorageDrawers:fullDrawers4:5, 深色橡木抽屉(2x2)
StorageDrawers:halfDrawers2:0, 小型橡木抽屉(1x2)
StorageDrawers:halfDrawers2:1, 小型云杉木抽屉(1x2)
StorageDrawers:halfDrawers2:2, 小型白桦木抽屉(1x2)
StorageDrawers:halfDrawers2:3, 小型丛林木抽屉(1x2)
StorageDrawers:halfDrawers2:4, 小型金合欢木抽屉(1x2)
StorageDrawers:halfDrawers2:5, 小型深色橡木抽屉(1x2)
StorageDrawers:halfDrawers4:0, 小型橡木抽屉(2x2)
StorageDrawers:halfDrawers4:1, 小型云杉木抽屉(2x2)
StorageDrawers:halfDrawers4:2, 小型白桦木抽屉(2x2)
StorageDrawers:halfDrawers4:3, 小型丛林木抽屉(2x2)
StorageDrawers:halfDrawers4:4, 小型金合欢木抽屉(2x2)
StorageDrawers:halfDrawers4:5, 小型深色橡木抽屉(2x2)
StorageDrawers:compDrawers, 压缩抽屉
StorageDrawers:controller, 抽屉管理器
StorageDrawers:controllerSlave, 管理器传动方块
StorageDrawers:trim:0, 橡木桥接方块
StorageDrawers:trim:1, 云杉木桥接方块
StorageDrawers:trim:2, 白桦木桥接方块
StorageDrawers:trim:3, 丛林木桥接方块
StorageDrawers:trim:4, 金合欢木桥接方块
StorageDrawers:trim:5, 深色橡木桥接方块
StorageDrawers:framingTable, 成型台
StorageDrawers:fullCustom1, 自定义抽屉
StorageDrawers:fullCustom2, 自定义抽屉(1x2)
StorageDrawers:fullCustom4, 自定义抽屉(2x2)
StorageDrawers:halfCustom2, 小型自定义抽屉(1x2)
StorageDrawers:halfCustom4, 小型自定义抽屉(2x2)
StorageDrawers:trimCustom, Framed Trim
ThermalDynamics:ThermalDynamics_0:0, 铅石能量管道
ThermalDynamics:ThermalDynamics_0:1, 硬化能量管道
ThermalDynamics:ThermalDynamics_0:2, 红石能量管道
ThermalDynamics:ThermalDynamics_0:3, 红石能量管道(空)
ThermalDynamics:ThermalDynamics_0:4, 谐振能量管道
ThermalDynamics:ThermalDynamics_0:5, 谐振能量管道(空)
ThermalDynamics:ThermalDynamics_0:6, 凛冰超导能量管道
ThermalDynamics:ThermalDynamics_0:7, 凛冰超导能量管道(空)
ThermalDynamics:ThermalDynamics_16:0, 约束流体管道
ThermalDynamics:ThermalDynamics_16:1, 约束流体管道 (不透明)
ThermalDynamics:ThermalDynamics_16:2, 硬化流体管道
ThermalDynamics:ThermalDynamics_16:3, 硬化流体管道 (不透明)
ThermalDynamics:ThermalDynamics_16:4, 电镀流体管道
ThermalDynamics:ThermalDynamics_16:5, 电镀流体管道 (不透明)
ThermalDynamics:ThermalDynamics_16:6, 极速层流流体管道
ThermalDynamics:ThermalDynamics_16:7, 极速层流流体管道 (不透明)
ThermalDynamics:ThermalDynamics_32:0, 基础物品管道
ThermalDynamics:ThermalDynamics_32:1, 基础物品管道 (不透明)
ThermalDynamics:ThermalDynamics_32:2, 动能物品管道
ThermalDynamics:ThermalDynamics_32:3, 动能物品管道 (不透明)
ThermalDynamics:ThermalDynamics_32:4, 折越物品管道
ThermalDynamics:ThermalDynamics_32:5, 折越物品管道 (不透明)
ThermalDynamics:ThermalDynamics_32:6, 波动物品管道
ThermalDynamics:ThermalDynamics_32:7, 波动物品管道 (不透明)
ThermalDynamics:ThermalDynamics_48:0, 结构管道 (不透明)
ThermalDynamics:ThermalDynamics_48:1, 照明管道
ThermalDynamics:ThermalDynamics_64:0, 旅行管道
ThermalDynamics:ThermalDynamics_64:1, 远程旅行管道
ThermalDynamics:ThermalDynamics_64:2, 远程连接旅行管道
ThermalDynamics:ThermalDynamics_64:3, 旅行管道 (未处理)
IguanaTweaksTConstruct:skullBlock, tile.iguana.tcon.skull.name
minecraft:record_13, 音乐唱片
minecraft:record_cat, 音乐唱片
minecraft:record_blocks, 音乐唱片
minecraft:record_chirp, 音乐唱片
minecraft:record_far, 音乐唱片
minecraft:record_mall, 音乐唱片
minecraft:record_mellohi, 音乐唱片
minecraft:record_stal, 音乐唱片
minecraft:record_strad, 音乐唱片
minecraft:record_ward, 音乐唱片
minecraft:record_11, 音乐唱片
minecraft:record_wait, 音乐唱片
Aroma1997Core:wrench, Aromic Hammer
SpiceOfLife:bookfoodjournal, 食录
SpiceOfLife:lunchbox, Lunch Box
SpiceOfLife:lunchbag, Lunch Bag
harvestcraft:cuttingboardItem, 切肉板
harvestcraft:potItem, 罐
harvestcraft:skilletItem, 平底锅
harvestcraft:saucepanItem, 炖锅
harvestcraft:bakewareItem, 烤盘
harvestcraft:mortarandpestleItem, 研钵及研杵
harvestcraft:mixingbowlItem, 搅拌钵
harvestcraft:juicerItem, 榨汁机
harvestcraft:queenbeeItem, 蜂后
harvestcraft:waxcombItem, 蜂窝
harvestcraft:honeycombItem, 蜂窝
harvestcraft:beeswaxItem, 蜂蜡
harvestcraft:honeyItem, 蜂蜜
harvestcraft:grubItem, 蜜蜂幼虫
harvestcraft:royaljellyItem, 蜂王浆
harvestcraft:saltItem, 盐
harvestcraft:waxItem, 蜡
harvestcraft:wovencottonItem, 织棉
harvestcraft:hardenedleatherItem, 硬化皮革
harvestcraft:grainbaitItem, 谷物诱饵
harvestcraft:veggiebaitItem, 蔬菜诱饵
harvestcraft:fruitbaitItem, 水果诱饵
harvestcraft:fishtrapbaitItem, 捕鱼笼诱饵
harvestcraft:hardenedleatherhelmItem, 硬化皮革头盔
harvestcraft:hardenedleatherchestItem, 硬化皮革胸甲
harvestcraft:hardenedleatherleggingsItem, 硬化皮革护腿
harvestcraft:hardenedleatherbootsItem, 硬化皮革靴子
harvestcraft:muttonrawItem, 生羊肉
harvestcraft:muttoncookedItem, 熟羊肉
harvestcraft:calamarirawItem, 生鱿鱼
harvestcraft:calamaricookedItem, 熟鱿鱼
harvestcraft:sunflowerseedsItem, 向日葵种子
harvestcraft:freshwaterItem, 淡水
harvestcraft:freshmilkItem, 新鲜牛奶
harvestcraft:blackberryItem, 黑莓
harvestcraft:blueberryItem, 蓝莓
harvestcraft:candleberryItem, 蜡杨梅
harvestcraft:raspberryItem, 树莓
harvestcraft:strawberryItem, 草莓
harvestcraft:grapeItem, 葡萄
harvestcraft:cactusfruitItem, 仙人掌果
harvestcraft:asparagusItem, 芦笋
harvestcraft:barleyItem, 大麦
harvestcraft:oatsItem, 燕麦
harvestcraft:ryeItem, 黑麦
harvestcraft:cornItem, 玉米
harvestcraft:bambooshootItem, 竹笋
harvestcraft:cantaloupeItem, 哈密瓜
harvestcraft:cucumberItem, 黄瓜
harvestcraft:wintersquashItem, 笋瓜
harvestcraft:zucchiniItem, 西葫芦
harvestcraft:beetItem, 甜菜
harvestcraft:onionItem, 洋葱
harvestcraft:parsnipItem, 欧洲萝卜
harvestcraft:peanutItem, 花生
harvestcraft:radishItem, 白萝卜
harvestcraft:rutabagaItem, 芜菁甘蓝
harvestcraft:sweetpotatoItem, 番薯
harvestcraft:turnipItem, 大头菜
harvestcraft:rhubarbItem, 大黄
harvestcraft:celeryItem, 芹菜
harvestcraft:garlicItem, 大蒜
harvestcraft:gingerItem, 姜
harvestcraft:spiceleafItem, 香料叶
harvestcraft:ediblerootItem, 食用根
harvestcraft:tealeafItem, 茶叶
harvestcraft:coffeebeanItem, 咖啡豆
harvestcraft:mustardseedsItem, 芥末种子
harvestcraft:broccoliItem, 西兰花
harvestcraft:cauliflowerItem, 花椰菜
harvestcraft:leekItem, 韭葱
harvestcraft:lettuceItem, 生菜
harvestcraft:scallionItem, 青葱
harvestcraft:artichokeItem, 朝鲜蓟
harvestcraft:brusselsproutItem, 芽甘蓝
harvestcraft:cabbageItem, 卷心菜
harvestcraft:spinachItem, 菠菜
harvestcraft:whitemushroomItem, 白蘑菇
harvestcraft:beanItem, 大豆
harvestcraft:soybeanItem, 黄豆
harvestcraft:bellpepperItem, 甜椒
harvestcraft:chilipepperItem, 红辣椒
harvestcraft:eggplantItem, 茄子
harvestcraft:okraItem, 秋葵
harvestcraft:peasItem, 豌豆
harvestcraft:tomatoItem, 番茄
harvestcraft:cottonItem, 棉花
harvestcraft:pineappleItem, 凤梨
harvestcraft:kiwiItem, 猕猴桃
harvestcraft:sesameseedsItem, 芝麻
harvestcraft:curryleafItem, 咖哩叶
harvestcraft:cranberryItem, 蔓越莓
harvestcraft:riceItem, 水稻
harvestcraft:seaweedItem, 海藻
harvestcraft:waterchestnutItem, 孛荠
harvestcraft:blackberryseedItem, 黑莓种子
harvestcraft:blueberryseedItem, 蓝莓种子
harvestcraft:candleberryseedItem, 蜡杨梅种子
harvestcraft:raspberryseedItem, 树莓种子
harvestcraft:strawberryseedItem, 草莓种子
harvestcraft:grapeseedItem, 葡萄种子
harvestcraft:cactusfruitseedItem, 仙人掌果种子
harvestcraft:asparagusseedItem, 芦笋种子
harvestcraft:barleyseedItem, 大麦种子
harvestcraft:oatsseedItem, 燕麦种子
harvestcraft:ryeseedItem, 黑麦种子
harvestcraft:cornseedItem, 玉米种子
harvestcraft:bambooshootseedItem, 竹笋种子
harvestcraft:cantaloupeseedItem, 哈密瓜种子
harvestcraft:cucumberseedItem, 黄瓜种子
harvestcraft:wintersquashseedItem, 笋瓜种子
harvestcraft:zucchiniseedItem, 西葫芦种子
harvestcraft:beetseedItem, 甜菜种子
harvestcraft:onionseedItem, 洋葱种子
harvestcraft:parsnipseedItem, 欧洲萝卜种子
harvestcraft:peanutseedItem, 花生种子
harvestcraft:radishseedItem, 白萝卜种子
harvestcraft:rutabagaseedItem, 芜菁甘蓝种子
harvestcraft:sweetpotatoseedItem, 番薯种子
harvestcraft:turnipseedItem, 大头菜种子
harvestcraft:rhubarbseedItem, 大黄种子
harvestcraft:celeryseedItem, 芹菜种子
harvestcraft:garlicseedItem, 大蒜种子
harvestcraft:gingerseedItem, 姜种子
harvestcraft:spiceleafseedItem, 香料叶种子
harvestcraft:teaseedItem, 茶种子
harvestcraft:coffeeseedItem, 咖啡种子
harvestcraft:mustardseedItem, 芥末种子
harvestcraft:broccoliseedItem, 西兰花种子
harvestcraft:cauliflowerseedItem, 花椰菜种子
harvestcraft:leekseedItem, 韭葱种子
harvestcraft:lettuceseedItem, 生菜种子
harvestcraft:scallionseedItem, 青葱种子
harvestcraft:artichokeseedItem, 朝鲜蓟种子
harvestcraft:brusselsproutseedItem, 芽甘蓝种子
harvestcraft:cabbageseedItem, 卷心菜种子
harvestcraft:spinachseedItem, 菠菜种子
harvestcraft:whitemushroomseedItem, 白蘑菇孢子
harvestcraft:beanseedItem, 大豆种子
harvestcraft:soybeanseedItem, 黄豆种子
harvestcraft:bellpepperseedItem, 甜椒种子
harvestcraft:chilipepperseedItem, 红辣椒种子
harvestcraft:eggplantseedItem, 茄子种子
harvestcraft:okraseedItem, 秋葵种子
harvestcraft:peasseedItem, 豌豆种子
harvestcraft:tomatoseedItem, 番茄种子
harvestcraft:cottonseedItem, 棉花种子
harvestcraft:pineappleseedItem, 凤梨种子
harvestcraft:curryleafseedItem, 咖喱叶种子
